,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
517,0.0666656494140625,-1.0,0.0,0.0,0.0
518,1.76666259765625,1.0,0.0,0.0,1.0
519,-4.0,0.0,0.0,1.0,0.0
520,2.8333358764648438,0.0,0.0,1.0,0.0
521,-2.0,2.0,0.0,0.0,0.0
522,4.8000030517578125,-3.0,0.0,1.0,0.0
523,-6.400001525878906,0.0,1.0,1.0,0.0
524,-2.4000015258789062,0.0,0.0,1.0,1.0
525,-2.0,-1.0,0.0,1.0,0.0
526,-0.5999984741210938,1.0,0.0,0.0,0.0
527,1.0999984741210938,-1.0,0.0,0.0,0.0
528,0.9285697937011719,3.0,0.0,0.0,2.0
529,-1.6785697937011719,-3.0,0.0,1.0,0.0
530,0.8214302062988281,3.0,0.0,0.0,0.0
531,-5.821430206298828,-3.0,0.0,0.0,0.0
532,-2.3499984741210938,1.0,0.0,1.0,0.0
533,-1.4000015258789062,-1.0,0.0,0.0,2.0
534,-1.2000007629394531,1.0,0.0,0.0,0.0
535,1.7000007629394531,-1.0,0.0,0.0,0.0
536,1.3571434020996094,3.0,0.0,1.0,1.0
537,-2.1071434020996094,-3.0,0.0,0.0,1.0
538,1.25,3.0,0.0,0.0,0.0
539,-0.5,-3.0,1.0,0.0,0.0
540,1.3571434020996094,3.0,0.0,0.0,0.0
541,-2.1071434020996094,-3.0,0.0,0.0,0.0
542,1.25,3.0,0.0,0.0,0.0
543,-1.0,-2.0,0.0,0.0,0.0
544,3.0,0.0,0.0,1.0,3.0
545,3.0,0.0,0.0,1.0,2.0
546,2.4000015258789062,0.0,0.0,0.0,0.0
547,2.8499984741210938,-1.0,0.0,1.0,1.0
548,1.4166641235351562,2.0,0.0,1.0,1.0
549,1.0,0.0,0.0,0.0,1.0
550,4.083335876464844,-2.0,0.0,1.0,0.0
551,-3.0833358764648438,2.0,1.0,2.0,1.0
552,1.6666717529296875,0.0,0.0,1.0,4.0
553,0.6666641235351562,-1.0,0.0,0.0,0.0
